5107.20026156539,650.720675814432,-272.12614811589
5107.20244565551,650.71993,-272.13741
5107.2063946,650.708822205429,-272.1415
5107.208122863,650.6996772563,-272.148
5107.20618272894,650.710947776405,-272.150586394919
5107.2068926,650.707593,-272.160328
5107.21750726433,650.70724,-272.1499
5107.2242665758,650.7103144,-272.142065061239
5107.23264117726,650.71629,-272.1419
5107.237285,650.7283,-272.139237188
5107.241205,650.744686184,-272.135665893442
5107.24875354,650.7634555,-272.13538641
5107.255607,650.78179426,-272.1339282
5107.25330605333,650.7934455664,-272.13067
5107.24776468,650.807058170734,-272.127937678467
5107.24154,650.823284384944,-272.127058508827
5107.23568492051,650.844119365,-272.131
5107.2320766888,650.864538834339,-272.1338357164
5107.228224062,650.885318314551,-272.139178733109
5107.22223345442,650.90975222,-272.137914785947
5107.2143,650.93332074855,-272.135158333553
5107.207087,650.96139,-272.129716386538
5107.20028748144,650.989,-272.12053
5107.19813623674,651.01589245615,-272.11311
5107.20262113463,651.041274540548,-272.10714
5107.21113887533,651.064724260732,-272.10365722414
5107.2200554276,651.093,-272.101544424
5107.22878,651.118056,-272.103266124
5107.2372,651.148592427429,-272.104318631749
5107.24839176,651.17473,-272.1049
5107.256265,651.197831689228,-272.106365275264
5107.26189067061,651.2202,-272.10373
5107.2741,651.239213683918,-272.109
5107.29218850893,651.255444778359,-272.1128
5107.310725612,651.27706855,-272.117
5107.33163908817,651.303608611144,-272.124
5107.35652,651.326265886165,-272.128822661067
5107.38149146,651.34989,-272.127716535778
5107.41005318,651.37329,-272.121531790806
5107.44328131819,651.3909,-272.11558456
5107.483,651.40876064056,-272.109258278
5107.528,651.419161492393,-272.103824556309
5107.56707861414,651.43091536421,-272.103231537759
5107.5973932,651.456361458432,-272.103893
5107.63406426345,651.47965772,-272.112
5107.69285151507,651.490232256494,-272.12453856429
5107.76251744748,651.5066,-272.1372
5107.8234747,651.5259080527,-272.1444
5107.87506663717,651.547225705863,-272.151253110926
5107.92664227384,651.567949,-272.159830683209
5107.98188676642,651.5934,-272.167
5108.0504734,651.6149,-272.175218893131
5108.13150688251,651.633363116222,-272.1782908
5108.20746163,651.64563,-272.1717078
5108.26992146,651.662248865811,-272.15275
5108.329,651.681238,-272.1356393574
5108.39244227,651.706344,-272.126838763712
5108.46148583472,651.740586743388,-272.1232752
5108.531253734,651.776133385394,-272.119584813184
5108.5982707,651.808168651388,-272.115557391164
5108.6608,651.84494854735,-272.109341425752
5108.72749256,651.886473576231,-272.109756764152
5108.80677343689,651.930384631,-272.1153
5108.89652155828,651.9629056,-272.1199
5108.99025575057,651.995111545776,-272.119548554488
5109.08626808,652.024405321168,-272.11408
5109.17969468346,652.052357,-272.10558
5109.26671,652.07973,-272.0934
5109.34925255,652.1082671338,-272.077211234713
5109.42922245542,652.13678,-272.069885511
5109.51057813312,652.174541052093,-272.064132
5109.59709451,652.2166,-272.07019
5109.68246050914,652.2568,-272.073365886865
5109.7598,652.290578353712,-272.081654076562
5109.82411394,652.331853,-272.0805
5109.870,652.366262262,-272.074
5109.905522558,652.395247572321,-272.05848894813
5109.95248759453,652.418616885762,-272.050330748756
5110.01473858375,652.449329,-272.051564622507
5110.08163,652.4751764588,-272.052783588507
5110.14620555288,652.49645,-272.0482
5110.212,652.517777394469,-272.0374126
5110.2761357163,652.531718844866,-272.02563367
5110.3403610853,652.542933253881,-272.023453
5110.39933147762,652.5598,-272.015087516194
5110.44061877382,652.576173853949,-272.002121916949
5110.47378,652.584,-271.987686
5110.51862214474,652.59388,-271.9825
5110.57985,652.602481884711,-271.9859
5110.64762427558,652.60645088774,-271.988667523359
5110.71573370575,652.60346236217,-271.987313933429
5110.783,652.60284546128,-271.986072694
5110.8477908,652.606181849421,-271.986122172326
5110.90324778286,652.6172,-271.98127729446
5110.947463673,652.620784,-271.970256
5110.98345607093,652.630,-271.957726
5111.0182,652.645812613928,-271.948709336533
5111.05463058,652.6606,-271.943
5111.08225815612,652.662053224058,-271.931089445069
5111.09667424276,652.661,-271.916346215142
5111.11724480724,652.65961309,-271.908326156
5111.15084528251,652.671,-271.91083
5111.18061,652.683789371844,-271.916
5111.19353378882,652.693519330762,-271.916055317529
5111.19642528523,652.70352,-271.916484758642
5111.1866,652.713928454919,-271.932125640616
5111.17450547515,652.730892536094,-271.94385
5111.15681247228,652.74541,-271.944
5111.131,652.758651619,-271.94279
5111.110,652.774254251,-271.942521943636
5111.09323249455,652.786141642,-271.946
5111.07055464225,652.7961,-271.942485482279
5111.04488641389,652.805194,-271.938658145262
5111.0264,652.818594925655,-271.937073346073
5111.0095,652.831,-271.936752194937
5110.98457390763,652.843,-271.9342827279
5110.95386666161,652.85765206,-271.9339
5110.91893,652.862358505674,-271.9285169319
5110.87862288836,652.87113262673,-271.919162691
5110.850,652.8815,-271.915633933843
5110.84118078916,652.8881936,-271.920
5110.821,652.898517549236,-271.924125144626
5110.8075,652.898688876947,-271.92237369
5110.79310646741,652.898285245108,-271.9219306
5110.77542736253,652.90757708379,-271.921378321
5110.759579,652.9199118,-271.9234615
5110.74545754179,652.9352384,-271.92553626
5110.729766,652.9464,-271.926257
5110.71791927466,652.958135275,-271.926473
5110.708062,652.967915822111,-271.9247
5110.6965573478,652.98381,-271.922
5110.68673205749,653.0001075551,-271.918574490868
5110.683529159,653.0159282534,-271.91692707
5110.68343248506,653.0305,-271.917285369348
5110.68175376727,653.0409,-271.913664915588
5110.679734,653.043487683741,-271.904
5110.6771585542,653.0469,-271.89088
5110.67558275505,653.05651,-271.8796283
5110.67743108294,653.0705256,-271.8712156
5110.68456168,653.0793216517,-271.868
5110.70306941249,653.086676,-271.871805279251
5110.731,653.090678231247,-271.87578191889
5110.745,653.097918492768,-271.86957815708
5110.7398731,653.10530818,-271.8513
5110.73727156158,653.1161342,-271.834652
5110.7425682,653.12836717742,-271.8268892
5110.747771943,653.1424924249,-271.820236433437
5110.75536724657,653.1547,-271.814142620841
5110.76991876827,653.152925777656,-271.80615
5110.7881,653.1562,-271.7978095
5110.81164673558,653.162727,-271.7885
5110.83734522781,653.16784717779,-271.7795280641
5110.8563,653.17262526325,-271.76627821
5110.87094746449,653.181537,-271.7559
5110.89162546384,653.186,-271.74421244624
5110.91366482224,653.192321483419,-271.73545
5110.935,653.201543441853,-271.72750653
5110.9632,653.2136519,-271.721566284223
5110.99423509222,653.221371,-271.716433
5111.023384,653.228241273752,-271.70882
5111.0532,653.230687524766,-271.702466
5111.07776765782,653.22553,-271.689631117263
5111.084271,653.2212308424,-271.6644094
5111.085,653.23136607809,-271.63791664
5111.09867912647,653.24392,-271.620628712
5111.12007,653.24410812427,-271.607840681336
5111.143554709,653.241074845,-271.5967522
5111.16832,653.233364221053,-271.586723265082
5111.192,653.2348922,-271.579850775583
5111.21308725705,653.245235,-271.575482559316
5111.22879307068,653.240608124859,-271.569605710818
5111.23861739213,653.235,-271.5639116
5111.2475,653.228427511476,-271.554
5111.25585317933,653.223574074423,-271.547766385566
5111.26591443,653.223523615618,-271.542760838239
5111.28014155126,653.22184165,-271.541409424436
5111.265882563,653.226209488942,-271.53022
5111.258,653.232412732505,-271.529148106817
5111.244915,653.2408,-271.529256646362
5111.22053570652,653.249360544619,-271.527684716162
5111.18863866523,653.259337,-271.5224626
5111.159816,653.271,-271.521243363712
5111.1419,653.292382111748,-271.526752055174
5111.12594569,653.309549,-271.5321
5111.099,653.317633672378,-271.534358905833
5111.07015826929,653.325266592129,-271.536585567277
5111.0417,653.326794114358,-271.53567447
5111.00337,653.3255281493,-271.533
5110.965,653.330758221813,-271.529471
5110.93908315323,653.338867874485,-271.534218777
5110.91574,653.345730607556,-271.542880732467
5110.88294531,653.355659172693,-271.5507
5110.843107,653.36850642,-271.5507605617
5110.80615433293,653.368,-271.553179451249
5110.7723407,653.367537288,-271.55246635561
5110.74368667751,653.382922793712,-271.5549
5110.71785911425,653.40118586,-271.5546685
5110.68722110635,653.41316089,-271.5566
5110.653,653.426,-271.5487672459
5110.61518375687,653.44252242113,-271.539860511321
5110.5732473,653.4475,-271.522828178392
5110.52785107311,653.4504535443,-271.508
5110.4884871,653.461626,-271.497694282564
5110.456688,653.471528,-271.494746654343
5110.42514773687,653.474267225886,-271.500
5110.395615,653.481784787584,-271.504157126364
